script,grapheme,IPA,comment,source,omniglot
Chipewyan,ąy,ãj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ey,ej,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ęy,ẽj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ɛy,əj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,oy,oj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ǫy,õj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,uy,uj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ųy,ũj,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,b,p,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ch,tʃʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ch',tʃ’,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,d,t,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,dh,ð,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ddh,tθ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,dł,tɬ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,dz,ts,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,g,k,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,gh,ʁ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ghw,ʁʷ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,h,h,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,hh,χ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,hhw,χʷ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,j,tʃ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,k,kʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,k',k',NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,kw,kʷʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,kw',k'ʷ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,l,ɮ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ł,ɬ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,m,m,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,n,n,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,r,r,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,s,s,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,sh,ʃ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,t,tʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,t',t',NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,th,θ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,tth,tθʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,tth',tθ',NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,tł,tɬʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,tł',tɬ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ts,tsʰ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ts',ts',NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,z,z,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,zh,ʒ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Chipewyan,ʔ,ʔ,NA,"Li Fang-Kuei, 398-400 c.",https://www.omniglot.com/writing/chipewyan.htm
Dena’ina,a,a,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,e,ə,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,i,ɪ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,u,u,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,b,b,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ch,t͡ʃʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ch',t͡ʃʼ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,d,d,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,dl,t͡ɬ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,dz,t͡s,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,f,f,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,g,k,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,gg,q,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,gh,ʁ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,h,χ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ĥ,h,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,j,t͡ʃ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,k,kʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,k',kʼ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,l,l,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ł,ɬ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,m,m,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,n,n,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,q,qʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,q',q',NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,s,s,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,sh,ʃ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,t,tʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,t',tʼ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,tl,t͡ɬʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,tl',t͡ɬʼ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ts,t͡sʰ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ts',t͡sʼ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,v,v,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,x,x,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,y,j,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,ŷ,ɣ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,z,z,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,zh,ʒ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Dena’ina,’,ʔ,NA,"Boraas, 2009. 4-5",https://www.omniglot.com/writing/denaina.htm
Eyak,a,a:,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,a,a:,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,a,ə,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,e,e:,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,e,ɛ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,i,i:,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,i,ɪ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,u,u,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,u,ʊ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,b,b,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,ch,tʃʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,ch',tʃ',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,d,t,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,dl,tł,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,dz,ts,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,g,k,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,g,q,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,gw,kʷ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,h,h,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,j,tʃ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,k,kʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,k',k',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,l,l,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,ł,ɬ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,m,m,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,n,n,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,q,qʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,q',q',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,s,s,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,sh,ʃ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,t,tʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,t',t',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,tl,tłʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,tl',tł',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,ts,tsʰ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,ts',ts',NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,w,w,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,x,x,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,x̣,χ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,wx,xʷ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,y,j,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Eyak,’,ʔ,NA,"Krauss, 1965: 167-169",https://www.omniglot.com/writing/eyak.php
Hupa,A,a,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,a,a,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,A:,a:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,a:,a:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,B,p,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,b,p,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ch,tʃʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ch,tʃʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ch',tʃ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ch',tʃ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Chw,tʃʷʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,chw,tʃʷʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Chw',tʃʷ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,chw',tʃʷ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,D,t,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,d,t,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Dz,ts,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,dz,ts,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,E,e,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,e,e,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,E:,e:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,e:,e:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,G,k,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,g,k,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Gy,kʲ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,gy,kʲ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,H,h,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,h,h,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,I,ɪ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,i,ɪ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,J,tʃ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,j,tʃ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,K,kʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,k,kʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,K',k',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,k',k',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ky,kʲʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ky,kʲʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ky',kʲ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ky',kʲ',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,L,l,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,l,l,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ł,ɬ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ł,ɬ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,M,m,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,m,m,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,N,n,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,n,n,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ng,ŋ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ng,ŋ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,O,o,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,o,o,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,O:,o:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,o:,o:,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Q,q,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,q,q,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Q',q',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,q',q',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,S,s,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,s,s,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Sh,ʃ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,sh,ʃ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,T,tʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,t,tʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,T',tʼ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,t',tʼ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Tł,tł,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,tł,tł,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Tł',tł',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,tł',tł',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ts,tsʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ts,tsʰ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Ts',ts',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,ts',ts',NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,U,ʊ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,u,ʊ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,W,w,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,w,w,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Wh,hʷ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,wh,hʷ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,X,x,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,x,x,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Xw,xʷ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,xw,xʷ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,Y,j,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,y,j,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Hupa,’,ʔ,NA,"Golla, 1960: 25-36",https://www.omniglot.com/writing/hupa.htm
Koyukon,a,ǝ,NA,"Jones, Kwaraceius, 1997: xii- xix",https://www.omniglot.com/writing/koyukon.htm
Koyukon,aa,æː,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,e,ǝ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,ee,i:,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,i,i,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,o,ɔː,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,oo,u:,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,u,ʊ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,ʉ,ɵ~ɞ~ɔ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,b,p~b̥,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,d,t~d,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,dl,tɬ~d̥ɬ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,dz,ʦ~ʣ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,g,k~ɡ̊,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,gg,q~ɢ̥,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,gh,ɣ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,h,h,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,k,k~ɡ̊,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,k',k',NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,kk,qʰ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,kk',q',NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,l,l,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,ł,l̥~ɬ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,m,m,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,n,n,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,nh,n̥,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,s,s,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,t,tʰ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,t',t',NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,tl,tɬʰ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,tl',tɬ',NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,ts,tsʰ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,ts',ts',NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,x,x~χ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,y,j,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,y,ɪ̯,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,yh,j̊~ç,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,z,z,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Koyukon,’,ʔ,NA,"Jones, Kwaraceius, 1997: 3 – 19",https://www.omniglot.com/writing/koyukon.htm
Navajo,a,ɑ,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
Navajo,e,e,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
Navajo,i,ɪ,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
Navajo,o,o,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
Navajo,aa,ɑ:,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
Navajo,ee,e:,NA,"Goossen, 1995: xii – xiv",https://www.omniglot.com/writing/navajo.htm
